path_id,point_index,x,y
16,8,710.14,706.98
16,9,713.13,704.32
16,10,713.63,700.35
16,11,716.76,697.86
16,12,720.44,696.31
16,13,723.79,694.12
16,14,727.44,695.76
16,15,731.22,697.05
16,16,734.49,694.74
16,17,738.32,693.58
16,18,742.08,692.21
16,19,745.81,690.78
16,20,749.81,690.95
16,21,753.55,692.36
16,22,757.21,693.98
16,23,760.68,695.97
16,24,763.35,698.95
16,25,767.25,699.86
16,26,769.23,703.33
16,27,767.59,706.98
16,28,767.37,710.97
16,29,763.64,712.43
16,30,760.46,710.02
17,0,369.81,230.17
17,1,373.79,230.56
17,2,377.76,231.00
17,3,381.32,229.15
17,4,383.76,225.99
17,5,387.28,224.08
17,6,390.77,222.13
17,7,394.75,221.76
17,8,398.75,221.63
17,9,402.69,220.92
17,10,406.52,219.77
17,11,410.50,220.16
17,12,413.99,222.11
17,13,415.61,225.77
17,14,418.65,228.38
17,15,419.41,232.30
17,16,420.68,236.10
17,17,417.10,237.89
17,18,417.88,241.81
17,19,418.22,245.80
17,20,418.89,249.74
17,21,419.92,253.61
17,22,420.34,257.58
17,23,416.48,258.64
17,24,415.22,262.44
17,25,415.84,266.39
17,26,414.46,270.15
17,27,411.10,272.32
17,28,407.28,271.13
17,29,405.38,274.65
17,30,401.41,274.17
18,0,455.54,692.68
18,1,451.85,691.15
18,2,448.02,692.31
18,3,444.02,692.10
18,4,440.95,694.65
18,5,439.05,698.17
18,6,435.65,700.28
18,7,433.11,703.37
18,8,430.57,706.46
18,9,428.42,709.83
18,10,425.13,712.11
18,11,424.76,716.10
18,12,425.67,719.99
18,13,426.57,723.89
18,14,428.08,727.59
18,15,427.09,731.47
18,16,426.85,735.46
18,17,426.04,739.38
18,18,424.96,743.23
18,19,423.77,747.05
18,20,422.81,750.93
18,21,422.56,754.92
18,22,421.88,758.87
18,23,419.67,762.19
18,24,418.21,765.92
18,25,418.47,769.91
18,26,420.06,773.58
18,27,421.84,777.16
18,28,424.77,779.88
18,29,426.76,783.35
18,30,429.44,786.32
19,0,587.10,778.09
19,1,591.00,779.00
19,2,593.73,781.92
19,3,597.25,783.82
19,4,598.28,787.68
19,5,602.28,787.78
19,6,605.97,789.31
19,7,608.19,785.99
19,8,611.45,788.31
19,9,615.38,787.52
19,10,618.90,789.41
19,11,622.83,790.17
19,12,626.63,791.43
19,13,630.40,792.76
19,14,634.40,792.57
19,15,638.03,790.89
19,16,640.43,787.69
19,17,642.83,784.50
19,18,645.24,781.30
19,19,649.12,780.31
19,20,653.08,779.80
19,21,655.77,782.75
19,22,659.77,782.59
19,23,663.69,781.80
19,24,667.34,780.15
19,25,671.29,779.52
19,26,674.76,781.50
19,27,677.11,784.74
19,28,678.98,788.28
19,29,681.69,791.22
19,30,684.99,793.48
20,0,581.43,94.99
20,1,585.42,95.26
20,2,589.36,94.60
20,3,592.12,91.70
20,4,595.18,89.12
20,5,598.24,86.54
20,6,602.20,87.08
20,7,605.39,89.49
20,8,608.43,92.09
20,9,610.24,95.66
20,10,612.05,99.22
20,11,613.19,103.06
20,12,615.67,106.20
20,13,618.60,108.91
20,14,619.43,112.83
20,15,620.85,116.57
20,16,618.53,119.83
20,17,618.66,123.83
20,18,618.49,127.82
20,19,620.88,131.03
20,20,624.36,133.00
20,21,625.79,129.27
20,22,629.56,130.58
20,23,633.45,129.63
20,24,637.09,127.97
20,25,640.39,130.23
20,26,643.44,127.65
20,27,647.00,129.48
20,28,650.14,127.01
20,29,654.10,127.57
20,30,657.79,126.03
21,0,460.49,121.44
21,1,457.50,118.78
21,2,459.42,115.27
21,3,462.72,113.01
21,4,465.36,110.01
21,5,468.35,107.36
21,6,472.03,105.78
21,7,475.23,103.38
21,8,479.19,103.94
21,9,483.19,103.96
21,10,487.19,103.76
21,11,490.75,101.94
21,12,492.28,98.25
21,13,496.27,97.97
21,14,500.05,96.68
21,15,503.63,94.90
21,16,507.40,96.26
21,17,511.28,95.30
21,18,515.28,95.36
21,19,519.21,94.64
21,20,523.04,93.49
21,21,526.64,91.75
21,22,530.48,90.63
21,23,534.46,90.15
21,24,538.39,90.88
21,25,542.25,91.94
21,26,546.25,91.91
21,27,550.06,90.70
21,28,553.56,88.76
21,29,556.09,85.67
21,30,556.13,81.67
22,0,62.54,368.36
22,1,66.15,366.65
22,2,70.02,365.62
22,3,73.64,363.93
22,4,77.54,363.03
22,5,81.01,361.04
22,6,84.21,358.64
22,7,87.86,357.00
22,8,91.51,355.37
22,9,95.09,353.59
22,10,99.09,353.56
22,11,102.24,356.02
22,12,102.99,359.96
22,13,103.73,363.89
22,14,104.14,367.86
22,15,101.30,370.68
22,16,99.90,374.42
22,17,101.60,378.04
22,18,98.68,380.77
22,19,98.30,384.76
22,20,96.91,388.51
22,21,93.84,391.07
22,22,95.21,394.83
22,23,95.23,398.83
22,24,94.41,402.74
22,25,93.34,406.60
22,26,93.01,410.58
22,27,93.93,414.48
22,28,95.23,418.26
22,29,96.91,421.89
22,30,96.81,425.89
23,0,555.45,113.02
23,1,559.43,113.36
23,2,563.23,114.61
23,3,566.80,116.41
23,4,570.75,117.04
23,5,574.75,117.17
23,6,578.68,116.43
23,7,582.36,114.85
23,8,586.34,115.23
23,9,590.23,114.28
23,10,592.93,111.33
23,11,595.22,108.05
23,12,597.51,104.77
23,13,599.05,101.08
23,14,600.81,97.49
23,15,603.37,94.42
