path_id,point_index,x,y
9,4,788.43,433.62
9,5,786.15,434.64
9,6,784.44,436.46
9,7,784.16,438.95
9,8,784.30,441.45
9,9,784.67,443.92
9,10,785.18,446.37
9,11,785.81,448.79
9,12,786.53,451.18
9,13,787.33,453.55
9,14,788.20,455.89
9,15,789.18,458.19
9,16,790.23,460.46
9,17,791.39,462.67
9,18,792.63,464.84
9,19,793.90,467.00
9,20,795.25,469.10
9,21,796.70,471.14
9,22,798.23,473.11
9,23,799.87,475.00
9,24,801.60,476.81
10,0,458.66,287.00
10,1,456.20,287.42
10,2,453.75,287.92
10,3,451.32,288.51
10,4,448.92,289.23
10,5,446.58,290.10
10,6,444.32,291.17
10,7,441.84,290.85
10,8,439.71,292.16
10,9,437.75,293.72
10,10,435.91,295.40
10,11,434.41,297.40
10,12,433.12,299.54
10,13,432.00,301.78
10,14,431.23,304.16
10,15,430.65,306.59
10,16,430.31,309.07
10,17,430.23,311.57
10,18,430.43,314.06
10,19,430.92,316.51
10,20,431.62,318.91
10,21,432.45,321.27
10,22,433.39,323.59
10,23,434.46,325.84
10,24,435.60,328.07
10,25,436.87,330.22
10,26,438.22,332.33
10,27,439.62,334.40
10,28,441.05,336.45
10,29,442.55,338.45
10,30,444.11,340.40
11,0,707.35,219.27
11,1,705.35,220.77
11,2,703.33,222.24
11,3,701.30,223.70
11,4,699.23,225.11
11,5,697.12,226.45
11,6,695.02,227.80
11,7,692.85,229.05
11,8,690.70,230.32
11,9,688.48,231.47
11,10,686.25,232.60
11,11,683.93,233.53
11,12,681.57,234.36
11,13,679.18,235.10
11,14,676.73,235.61
11,15,674.27,236.04
11,16,671.80,236.40
11,17,669.32,236.69
11,18,666.83,236.91
11,19,664.33,237.07
11,20,661.83,237.16
11,21,659.33,237.19
11,22,656.83,237.15
11,23,654.33,237.05
11,24,651.84,236.88
11,25,649.35,236.64
11,26,646.87,236.33
11,27,644.40,235.95
11,28,641.94,235.49
11,29,639.50,234.95
11,30,637.09,234.29
12,0,761.75,381.00
12,1,761.92,378.51
12,2,762.10,376.02
12,3,762.28,373.52
12,4,762.45,371.03
12,5,762.60,368.53
12,6,762.88,366.05
12,7,763.08,363.56
12,8,763.17,361.06
12,9,763.12,358.56
12,10,762.87,356.07
12,11,762.42,353.61
12,12,761.63,351.24
12,13,760.66,348.93
12,14,759.56,346.69
12,15,758.32,344.52
12,16,757.05,342.37
12,17,755.79,340.21
12,18,754.52,338.05
12,19,753.37,335.84
12,20,752.28,333.58
12,21,751.36,331.26
12,22,750.53,328.90
12,23,749.76,326.52
12,24,749.13,324.10
12,25,748.55,321.67
12,26,748.02,319.23
12,27,747.52,316.78
12,28,747.05,314.32
12,29,746.64,311.86
12,30,746.24,309.39
13,0,784.92,208.71
13,1,782.43,208.98
13,2,779.99,209.52
13,3,777.62,210.30
13,4,775.32,211.29
13,5,773.14,212.51
13,6,771.22,214.12
13,7,769.44,215.87
13,8,767.92,217.86
13,9,766.58,219.97
13,10,765.28,222.10
13,11,764.11,224.31
13,12,763.04,226.57
13,13,762.06,228.87
13,14,761.02,231.15
13,15,759.99,233.42
13,16,758.68,235.55
13,17,757.18,237.55
13,18,755.13,238.98
13,19,753.07,240.39
13,20,750.64,240.98
13,21,748.19,241.48
13,22,745.73,241.94
13,23,743.27,242.38
13,24,740.80,242.81
13,25,738.31,242.73
13,26,735.81,242.64
13,27,733.31,242.57
13,28,730.81,242.50
13,29,728.31,242.44
13,30,725.83,242.76
14,0,245.34,209.67
14,1,246.65,211.80
14,2,247.88,213.97
14,3,248.78,216.31
14,4,249.62,218.66
14,5,250.44,221.02
14,6,251.10,223.43
14,7,251.78,225.84
14,8,252.47,228.24
14,9,253.20,230.63
14,10,254.01,233.00
14,11,254.92,235.33
14,12,255.96,237.60
14,13,257.33,239.69
14,14,258.72,241.77
14,15,260.51,243.52
14,16,262.66,244.79
14,17,264.90,245.89
14,18,267.30,246.61
14,19,269.73,247.21
14,20,272.17,247.71
14,21,274.67,247.87
14,22,277.17,247.97
14,23,279.67,248.04
14,24,282.17,248.08
14,25,284.67,248.07
14,26,287.17,248.04
14,27,289.66,247.97
14,28,292.16,247.87
14,29,294.66,247.73
14,30,297.15,247.55
15,0,217.08,473.91
15,1,217.58,476.36
15,2,218.57,478.65
15,3,219.99,480.71
15,4,221.75,482.48
15,5,223.72,484.03
15,6,226.03,484.97
15,7,228.47,485.53
15,8,230.97,485.63
15,9,233.46,485.42
15,10,235.91,484.94
15,11,238.27,484.11
15,12,240.54,483.06
15,13,242.72,481.84
15,14,244.77,480.41
15,15,246.81,478.97
15,16,248.78,477.42
15,17,250.74,475.88
15,18,252.79,474.44
15,19,254.97,473.22
15,20,257.15,472.00
15,21,259.46,471.03
15,22,261.81,470.19
15,23,264.20,469.45
15,24,266.64,468.89
15,25,269.09,468.39
15,26,271.55,467.94
15,27,274.01,467.53
15,28,276.48,467.14
15,29,278.97,466.89
15,30,281.46,466.65
16,0,680.20,567.50
16,1,680.09,569.99
16,2,680.02,572.49
16,3,679.98,574.99
16,4,679.99,577.49
16,5,679.98,579.99
16,6,679.94,582.49
16,7,679.86,584.99
16,8,679.75,587.49
16,9,679.60,589.99
16,10,679.41,592.48
16,11,679.17,594.97
16,12,678.89,597.45
16,13,678.56,599.93
16,14,678.17,602.40
16,15,677.74,604.86
16,16,677.24,607.31
16,17,676.56,609.71
16,18,675.79,612.09
16,19,674.94,614.45
16,20,673.86,616.70
16,21,672.68,618.91
16,22,671.41,621.06
16,23,669.91,623.06
16,24,668.22,624.90
16,25,666.52,626.73
16,26,664.67,628.42
16,27,662.72,629.97
16,28,660.75,631.52
16,29,658.71,632.96
16,30,656.62,634.33
17,0,253.80,735.91
17,1,254.10,738.39
17,2,254.39,740.87
17,3,254.68,743.35
17,4,254.97,745.84
17,5,255.27,748.32
17,6,255.97,750.72
17,7,256.75,753.09
17,8,257.65,755.43
17,9,259.23,757.36
17,10,260.83,759.29
17,11,262.97,760.58
17,12,265.38,761.22
17,13,267.83,761.75
17,14,270.28,762.24
17,15,272.74,762.69
17,16,275.23,762.83
17,17,277.73,762.97
17,18,280.23,763.12
17,19,282.72,763.28
17,20,285.21,763.45
17,21,287.71,763.64
17,22,290.20,763.84
17,23,292.69,764.06
17,24,295.18,764.29
17,25,297.67,764.53
17,26,300.15,764.80
17,27,302.64,765.08
17,28,305.13,765.22
17,29,307.63,765.39
17,30,310.12,765.57
18,0,47.69,172.74
18,1,49.29,174.67
18,2,50.89,176.59
18,3,52.45,178.54
18,4,53.99,180.51
18,5,55.43,182.55
18,6,56.72,184.69
