path_id,point_index,x,y
7,15,568.50,391.27
7,16,571.28,389.14
7,17,569.01,386.48
7,18,572.10,388.14
7,19,570.08,391.00
7,20,572.86,388.87
7,21,570.59,386.20
7,22,568.57,389.06
7,23,571.35,386.93
7,24,569.33,389.79
7,25,572.11,387.67
7,26,570.09,390.53
7,27,572.87,388.40
7,28,570.85,391.26
7,29,568.58,388.59
7,30,571.36,386.46
8,0,504.09,140.31
8,1,504.86,143.73
8,2,505.95,147.05
8,3,507.69,150.09
8,4,508.63,153.46
8,5,511.35,155.66
8,6,508.88,153.18
8,7,511.60,155.38
8,8,509.14,152.90
8,9,511.86,155.10
8,10,509.39,152.61
8,11,512.11,154.82
8,12,509.65,152.33
8,13,512.37,154.53
8,14,509.91,152.05
8,15,512.63,154.25
8,16,510.16,151.76
8,17,512.88,153.97
8,18,510.32,156.35
8,19,513.15,154.29
8,20,510.68,151.80
8,21,513.40,154.00
8,22,510.94,151.52
8,23,513.66,153.72
8,24,511.09,156.10
8,25,508.63,153.62
8,26,511.35,155.82
8,27,508.89,153.33
8,28,511.61,155.54
8,29,509.14,153.05
8,30,511.86,155.25
9,0,564.76,4.01
9,1,564.97,7.51
9,2,565.36,10.98
9,3,566.08,14.41
9,4,567.40,17.65
9,5,570.67,18.90
9,6,567.26,18.13
9,7,570.53,19.38
9,8,567.11,18.61
9,9,570.38,19.86
9,10,573.65,21.12
9,11,570.49,22.62
9,12,573.26,24.76
9,13,572.64,28.20
9,14,572.34,31.69
9,15,572.13,35.18
9,16,571.95,38.68
9,17,571.75,42.17
9,18,571.51,45.66
9,19,571.08,49.14
9,20,569.52,52.27
9,21,571.60,55.08
9,22,568.90,52.86
9,23,572.40,52.90
9,24,569.69,50.68
9,25,571.78,53.49
9,26,569.07,51.27
9,27,571.16,54.08
9,28,568.45,51.86
9,29,570.54,54.67
9,30,567.83,52.45
10,0,211.48,416.09
10,1,214.88,415.28
10,2,215.52,411.84
10,3,216.84,408.59
10,4,218.05,405.31
10,5,218.66,401.87
10,6,218.99,398.38
10,7,218.81,394.89
10,8,217.81,391.53
10,9,215.75,388.70
10,10,213.07,386.45
10,11,213.29,389.94
10,12,212.87,386.47
10,13,213.09,389.96
10,14,212.66,386.49
10,15,212.88,389.98
10,16,212.45,386.51
10,17,212.68,390.00
10,18,212.25,386.53
10,19,212.47,390.02
10,20,212.04,386.55
10,21,212.26,390.04
10,22,211.84,386.57
10,23,212.06,390.06
10,24,211.63,386.59
10,25,211.85,390.08
10,26,211.43,386.60
10,27,211.65,390.10
10,28,211.22,386.62
10,29,211.44,390.12
10,30,211.01,386.64
11,0,679.87,30.83
11,1,680.25,34.31
11,2,680.48,37.81
11,3,680.70,41.30
11,4,680.99,44.79
11,5,681.46,48.26
11,6,682.21,51.67
11,7,683.27,55.01
11,8,685.22,57.91
11,9,686.70,61.09
11,10,686.97,64.58
11,11,686.82,68.07
11,12,686.59,71.56
11,13,686.41,75.06
11,14,686.38,78.56
11,15,686.68,82.05
11,16,687.81,85.36
11,17,690.75,87.26
11,18,688.34,89.80
11,19,691.83,90.08
11,20,690.63,86.79
11,21,688.22,89.33
11,22,691.71,89.61
11,23,690.51,86.32
11,24,688.10,88.86
