path_id,point_index,x,y
28,5,765.66,163.06
28,6,766.54,162.57
28,7,766.98,163.47
28,8,767.93,163.77
28,9,768.49,164.61
28,10,769.34,165.14
28,11,770.34,165.11
28,12,771.19,164.59
28,13,771.87,163.86
28,14,772.87,163.78
28,15,773.51,163.02
29,0,879.18,126.09
29,1,879.76,126.90
29,2,880.34,127.72
29,3,880.50,128.70
29,4,881.26,129.36
29,5,882.07,129.94
29,6,882.57,130.81
29,7,883.51,131.16
29,8,884.51,131.13
29,9,885.41,130.70
29,10,886.11,129.98
29,11,886.72,129.19
29,12,887.33,128.40
29,13,888.06,127.72
29,14,888.99,127.35
29,15,889.92,126.98
30,0,891.72,103.83
30,1,891.85,104.82
30,2,892.27,105.72
30,3,892.56,106.68
30,4,893.46,107.13
30,5,894.41,107.43
30,6,895.29,107.91
30,7,896.26,108.15
30,8,896.95,107.43
30,9,897.88,107.06
30,10,898.26,106.14
30,11,898.62,105.20
30,12,899.55,104.82
30,13,900.52,104.61
30,14,901.48,104.34
30,15,902.48,104.43
31,0,858.52,303.30
31,1,859.37,302.77
31,2,860.37,302.79
31,3,861.36,302.88
31,4,862.32,302.62
31,5,862.90,301.79
31,6,863.79,301.36
31,7,864.09,300.40
31,8,864.46,299.47
31,9,865.38,299.09
31,10,866.10,298.39
31,11,867.09,298.27
31,12,868.03,298.61
31,13,868.48,299.51
31,14,869.35,300.00
31,15,870.21,300.50
32,0,844.96,452.65
32,1,844.22,451.97
32,2,843.41,451.38
32,3,842.43,451.18
32,4,841.46,450.96
32,5,840.89,450.14
32,6,841.03,449.15
32,7,841.10,448.15
32,8,841.87,447.51
32,9,842.87,447.55
32,10,843.79,447.16
32,11,844.71,446.76
32,12,845.62,447.17
32,13,846.36,447.84
32,14,846.39,448.84
32,15,847.07,449.57
33,0,924.80,435.86
33,1,925.75,436.17
33,2,926.64,436.64
33,3,926.92,437.60
33,4,927.79,438.08
33,5,928.72,438.45
33,6,929.50,439.08
33,7,930.50,439.09
33,8,931.36,438.59
33,9,932.08,437.90
33,10,932.80,437.20
33,11,933.51,436.50
33,12,934.36,435.97
33,13,935.35,435.80
33,14,936.35,435.88
33,15,937.10,436.54
34,0,723.12,348.34
34,1,724.12,348.34
34,2,725.04,347.95
34,3,725.80,347.30
34,4,726.56,346.64
34,5,727.24,345.91
34,6,728.02,345.29
34,7,728.55,344.44
34,8,729.49,344.10
34,9,730.46,343.87
34,10,731.28,344.44
34,11,731.80,345.29
34,12,732.73,345.64
34,13,733.14,346.56
34,14,733.73,347.36
34,15,734.71,347.58
35,0,161.65,106.08
35,1,162.50,106.61
35,2,162.96,107.49
35,3,163.90,107.85
35,4,164.78,108.32
35,5,165.75,108.06
35,6,166.36,107.27
35,7,166.64,106.31
35,8,167.49,105.78
35,9,168.38,105.32
35,10,169.00,104.54
35,11,169.97,104.29
35,12,170.93,104.04
35,13,171.92,104.22
35,14,172.54,105.00
35,15,172.40,105.99
36,0,674.72,303.90
36,1,674.80,302.91
36,2,674.98,301.92
36,3,675.61,301.15
36,4,676.61,301.06
36,5,677.50,301.51
36,6,678.31,302.09
36,7,679.30,301.94
36,8,680.26,301.66
36,9,680.72,300.77
36,10,681.67,300.45
36,11,682.15,299.57
36,12,682.90,298.91
36,13,683.89,298.78
36,14,684.87,298.60
36,15,685.85,298.82
37,0,260.05,127.02
37,1,260.98,126.64
37,2,261.98,126.62
37,3,262.95,126.86
37,4,263.59,127.62
37,5,263.84,128.59
37,6,264.65,129.18
37,7,265.50,129.71
37,8,266.02,130.57
37,9,266.95,130.93
37,10,267.88,131.30
37,11,268.81,130.92
37,12,269.56,130.27
37,13,269.61,129.27
37,14,270.29,128.53
37,15,271.05,127.89
38,0,856.34,44.68
38,1,857.30,44.93
38,2,857.79,45.80
38,3,857.81,46.80
38,4,857.73,47.80
38,5,858.00,48.76
38,6,858.20,49.74
38,7,859.05,50.27
38,8,860.00,50.60
38,9,860.94,50.92
38,10,861.86,51.31
38,11,862.80,50.96
38,12,863.59,50.35
38,13,863.69,49.36
38,14,864.41,48.67
38,15,865.21,48.06
39,0,937.28,261.11
39,1,937.78,261.97
39,2,938.27,262.84
39,3,937.60,263.57
39,4,937.49,264.57
39,5,937.71,265.55
39,6,938.48,266.18
39,7,939.29,266.76
39,8,939.75,267.65
39,9,940.69,268.01
39,10,941.69,268.03
39,11,942.62,267.67
39,12,943.42,267.07
39,13,943.52,266.07
39,14,944.26,265.39
39,15,945.07,264.81
40,0,575.15,151.87
40,1,575.12,152.87
40,2,575.82,153.58
40,3,576.82,153.71
40,4,577.72,153.27
40,5,578.03,152.33
40,6,578.25,151.35
40,7,579.10,150.83
40,8,580.04,150.49
40,9,580.94,150.05
40,10,581.83,149.60
40,11,582.79,149.88
40,12,583.38,150.69
40,13,583.62,151.66
40,14,584.44,152.23
40,15,585.30,152.73
41,0,862.13,529.40
41,1,863.12,529.30
41,2,863.73,528.50
41,3,864.72,528.40
41,4,865.42,527.68
41,5,866.32,527.24
41,6,867.25,526.86
41,7,868.12,527.35
41,8,868.79,528.09
41,9,869.78,528.21
41,10,870.39,529.00
41,11,870.42,530.00
41,12,871.17,530.66
41,13,872.12,530.98
41,14,873.11,531.11
41,15,873.84,530.43
42,0,244.99,474.37
42,1,245.94,474.04
42,2,246.48,473.20
42,3,246.50,472.20
42,4,247.10,471.40
42,5,247.77,470.66
42,6,248.76,470.57
42,7,249.64,470.09
42,8,250.52,469.61
42,9,251.44,470.02
42,10,252.22,470.64
42,11,252.30,471.64
42,12,253.04,472.31
42,13,253.87,472.86
42,14,254.71,473.41
42,15,255.68,473.67
43,0,671.83,358.57
43,1,671.18,357.81
43,2,671.25,356.81
43,3,672.01,356.16
43,4,672.86,355.63
43,5,673.86,355.62
43,6,674.72,356.14
43,7,675.43,356.84
43,8,675.45,357.84
43,9,676.16,358.53
43,10,677.02,359.05
43,11,678.00,359.21
43,12,679.00,359.09
43,13,679.99,358.98
43,14,680.97,358.78
43,15,681.50,357.93
44,0,360.71,512.93
44,1,361.59,513.41
44,2,362.52,513.76
44,3,363.51,513.62
44,4,364.48,513.38
44,5,365.48,513.49
44,6,366.19,514.19
44,7,365.91,515.16
44,8,366.57,515.91
44,9,366.47,516.90
44,10,366.93,517.79
44,11,367.89,518.09
44,12,368.86,518.32
44,13,369.67,518.91
44,14,370.50,519.47
44,15,371.42,519.09
45,0,309.22,303.95
45,1,309.73,303.09
45,2,310.24,302.23
45,3,311.21,301.99
45,4,312.03,302.56
45,5,313.03,302.58
45,6,313.92,302.11
45,7,314.80,301.64
45,8,315.54,300.97
45,9,316.26,300.27
45,10,316.46,299.29
45,11,317.30,298.75
45,12,318.27,298.54
45,13,319.27,298.54
45,14,320.10,299.11
45,15,320.80,299.83
46,0,513.25,304.35
46,1,512.84,303.43
46,2,511.89,303.14
46,3,510.90,302.98
46,4,510.07,302.42
46,5,509.24,301.87
46,6,509.43,300.88
46,7,510.25,300.31
46,8,510.54,299.35
46,9,511.43,298.90
46,10,512.41,298.70
46,11,513.41,298.62
46,12,514.31,299.06
46,13,515.11,299.65
46,14,515.26,300.64
46,15,516.07,301.22
47,0,525.81,80.38
47,1,526.27,81.27
47,2,526.17,82.27
47,3,526.66,83.14
47,4,527.63,83.40
47,5,528.20,84.21
47,6,529.05,84.75
47,7,529.92,85.23
47,8,530.92,85.24
47,9,531.81,84.79
47,10,532.56,84.13
47,11,532.60,83.13
47,12,533.32,82.43
47,13,534.15,81.87
47,14,535.12,81.64
47,15,536.12,81.60
48,0,885.84,107.44
48,1,886.60,106.79
48,2,887.30,106.09
48,3,887.43,105.09
48,4,888.23,104.50
48,5,889.19,104.21
48,6,890.17,104.04
48,7,891.11,104.39
48,8,891.53,105.30
48,9,892.42,105.76
48,10,892.71,106.72
48,11,893.60,107.17
48,12,894.55,107.47
48,13,895.43,107.95
48,14,896.40,108.19
48,15,897.09,107.47
49,0,704.47,36.14
49,1,705.45,35.95
49,2,706.45,35.87
49,3,707.45,35.83
49,4,708.36,36.22
49,5,709.17,36.82
49,6,709.29,37.81
49,7,710.07,38.44
49,8,710.94,38.94
49,9,711.81,39.43
49,10,712.78,39.64
49,11,713.78,39.69
49,12,714.66,39.21
49,13,714.94,38.25
49,14,715.71,37.61
49,15,716.49,36.98
50,0,463.02,524.81
50,1,463.76,525.49
50,2,464.14,526.41
50,3,465.05,526.84
50,4,466.05,526.85
50,5,467.05,526.84
50,6,467.96,527.24
50,7,468.96,527.22
50,8,469.73,527.87
50,9,469.78,528.87
50,10,470.48,529.58
50,11,471.28,530.19
50,12,472.23,530.49
50,13,473.21,530.68
50,14,474.16,530.36
50,15,474.61,529.47
51,0,930.86,136.23
51,1,930.39,137.11
51,2,929.71,137.84
51,3,928.75,138.12
51,4,927.80,138.45
51,5,927.00,139.05
51,6,926.65,139.99
51,7,926.94,140.94
51,8,927.82,141.41
51,9,928.76,141.76
51,10,929.54,142.38
51,11,930.54,142.38
51,12,931.40,141.87
51,13,932.12,141.17
51,14,932.12,140.17
51,15,932.82,139.46
52,0,855.44,29.91
52,1,854.53,29.49
52,2,853.55,29.30
52,3,852.62,28.93
52,4,852.07,28.10
52,5,851.52,27.26
52,6,852.14,26.47
52,7,852.70,25.65
52,8,853.69,25.49
52,9,854.43,24.82
52,10,855.39,24.53
52,11,856.39,24.49
52,12,857.23,25.03
52,13,857.97,25.70
52,14,858.72,26.37
52,15,859.50,27.00
53,0,476.18,403.35
53,1,476.20,402.35
53,2,476.94,401.68
53,3,477.93,401.58
53,4,478.89,401.29
53,5,479.89,401.24
53,6,480.74,401.77
53,7,480.94,402.75
53,8,481.70,403.41
53,9,482.48,404.02
53,10,483.40,404.43
53,11,484.28,404.89
53,12,485.27,405.02
53,13,485.81,404.17
53,14,486.65,403.64
53,15,487.45,403.04
54,0,250.56,124.92
54,1,251.56,124.83
54,2,252.36,125.43
54,3,251.99,126.37
54,4,252.35,127.30
54,5,252.27,128.30
54,6,252.83,129.12
54,7,253.82,129.27
54,8,254.52,129.99
54,9,254.97,130.88
54,10,255.89,131.27
54,11,256.89,131.15
54,12,257.68,130.54
54,13,258.17,129.67
54,14,258.58,128.76
54,15,259.52,128.43
55,0,658.13,139.93
55,1,659.12,139.81
55,2,659.92,139.21
55,3,660.73,138.62
55,4,661.71,138.45
55,5,662.70,138.62
55,6,663.37,139.36
55,7,663.84,140.24
55,8,664.80,140.52
55,9,665.34,141.37
55,10,666.15,141.96
55,11,666.97,142.53
55,12,667.96,142.60
55,13,668.90,142.24
55,14,669.34,141.34
55,15,669.53,140.36
56,0,509.44,22.78
56,1,510.12,23.52
56,2,511.07,23.84
56,3,512.07,23.84
56,4,513.06,23.97
56,5,513.85,24.58
56,6,514.78,24.94
56,7,515.20,25.85
56,8,515.47,26.82
56,9,516.36,27.28
56,10,517.30,27.60
56,11,518.17,28.10
56,12,519.16,27.92
56,13,520.10,27.58
56,14,520.50,26.66
56,15,521.42,26.26
57,0,391.42,365.93
57,1,390.45,366.15
57,2,389.59,366.67
57,3,389.24,367.60
57,4,389.28,368.60
57,5,389.96,369.33
57,6,390.96,369.34
57,7,391.74,369.97
57,8,392.26,370.82
57,9,393.24,371.05
57,10,394.05,370.48
57,11,394.56,369.62
57,12,395.50,369.26
57,13,395.90,368.34
57,14,396.84,368.00
57,15,397.43,367.20
58,0,426.65,299.00
58,1,425.73,299.39
58,2,425.20,300.23
